person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,ID
55000.0,3,7.0,2,2,6000,0,0.11,1,2,6671
70000.0,3,4.0,1,5,10000,0,0.14,2,10,24559
52000.0,3,4.0,3,2,22000,1,0.42,1,2,496
90000.0,2,15.0,1,1,10500,0,0.12,1,12,31205
86004.0,3,6.0,2,3,8000,0,0.09,2,2,9468
70000.0,2,1.0,1,2,15000,0,0.21,1,2,10967
94102.0,2,8.0,4,3,8475,1,0.08,1,4,15127
29112.0,1,1.0,1,1,7000,0,0.24,1,5,18818
63600.0,2,9.0,5,2,7000,1,0.11,1,4,17520
60000.0,1,5.0,1,3,1200,0,0.02,1,2,9115
80000.0,3,0.0,2,3,10000,0,0.13,2,4,11729
48000.0,3,6.0,2,2,8050,0,0.17,1,2,9555
32400.0,3,5.0,3,5,3000,0,0.09,1,3,2576
90000.0,2,12.0,2,2,21000,0,0.23,1,8,25669
25000.0,3,3.0,2,2,3000,0,0.12,1,3,12604
80000.0,2,7.0,1,3,4000,0,0.05,1,3,12203
34500.0,2,3.0,2,1,6400,0,0.19,1,2,2794
39000.0,3,4.0,3,3,7000,1,0.18,2,7,22299
62000.0,3,2.0,3,2,12800,0,0.21,1,7,25859
72000.0,3,4.0,5,1,8000,0,0.11,1,17,30541
70000.0,2,7.0,4,2,25000,0,0.36,1,2,10825
19200.0,3,4.0,3,1,1200,1,0.06,1,10,18676
80607.0,3,2.0,4,2,6000,0,0.07,1,2,6908
75000.0,3,1.0,4,1,6000,0,0.08,1,3,16710
50000.0,3,5.0,2,2,10000,0,0.2,1,3,11159
34000.0,3,1.0,1,4,1600,1,0.05,2,6,26931
38000.0,3,3.0,3,2,8000,0,0.21,1,6,22853
40000.0,2,6.0,4,1,7500,0,0.19,1,3,4089
38400.0,1,9.0,2,1,1000,0,0.03,1,2,3764
32000.0,2,13.0,3,1,8000,0,0.25,1,6,28218
134000.0,2,14.0,5,1,5600,0,0.04,1,5,27214
78000.0,2,7.0,5,3,9000,1,0.12,2,3,17624
120999.0,2,7.0,4,3,15200,0,0.13,2,5,26964
34000.0,2,3.0,2,3,10000,1,0.29,2,6,19399
77650.0,3,8.0,3,2,22000,1,0.28,1,3,516
100000.0,2,7.0,3,4,35000,0,0.35,1,3,13995
30000.0,1,9.0,1,1,10000,0,0.33,1,2,1984
163000.0,3,4.68741837178929,1,4,4000,1,0.02,1,6,17997
27600.0,3,3.0,4,4,5000,1,0.18,2,16,30522
36648.0,2,4.713608562691132,5,2,7125,0,0.19,1,2,3453
63400.0,2,6.0,3,2,10500,0,0.17,1,2,9693
30000.0,3,4.0,4,3,1400,0,0.05,1,2,1523
87000.0,3,6.0,1,2,15000,0,0.17,1,7,27450
112000.0,2,5.0,3,1,8000,0,0.07,1,8,26646
47000.0,3,2.0,3,2,5000,0,0.11,1,7,20699
36000.0,3,0.0,3,2,4000,0,0.11,1,2,3872
37000.0,3,2.0,1,2,2000,0,0.05,1,8,28297
44400.0,3,0.0,2,2,1500,0,0.03,1,2,1615
74000.0,1,1.0,1,1,16000,0,0.22,1,3,11366
33600.0,3,2.0,4,2,10000,0,0.3,1,4,10556
49000.0,3,1.0,3,4,12000,1,0.24,1,4,16728
67200.0,2,2.0,3,2,5000,0,0.07,1,2,10396
46000.0,2,5.0,3,2,9500,1,0.21,1,4,7171
52000.0,3,7.0,2,1,14000,0,0.27,1,3,13893
44000.0,2,9.0,5,4,15000,1,0.34,2,2,6480
145000.0,2,5.0,5,2,10000,0,0.07,1,3,15544
90000.0,2,2.0,2,1,5000,0,0.06,1,4,13294
90000.0,3,4.0,3,2,12000,0,0.13,1,2,13049
50000.0,2,8.0,5,1,10000,0,0.2,1,7,21514
76248.0,2,6.0,5,3,9750,1,0.13,2,3,12534
100000.0,3,3.0,4,1,1200,0,0.01,1,2,1498
50000.0,2,7.0,4,4,7500,1,0.15,1,3,8160
30000.0,3,0.0,3,4,15000,1,0.5,2,15,31446
18000.0,1,4.0,3,3,1500,0,0.08,1,13,29116
60000.0,3,4.0,1,1,3600,0,0.06,1,2,3583
68000.0,3,7.0,3,2,10000,0,0.15,1,7,24540
60000.0,3,1.0,1,2,7500,0,0.13,1,4,8372
180000.0,2,11.0,3,2,20000,1,0.11,1,15,32035
130000.0,2,10.0,4,1,9800,0,0.08,1,5,27147
55000.0,3,3.0,1,3,12000,0,0.22,1,7,19405
40000.0,1,16.0,4,2,5000,0,0.13,1,12,29698
100000.0,2,9.0,2,2,6000,0,0.06,1,7,26158
119000.0,3,4.0,2,1,16000,0,0.13,1,2,15854
77000.0,3,7.0,4,4,13000,0,0.17,1,7,25942
75000.0,2,6.0,1,4,25000,1,0.33,2,4,12428
80000.0,1,2.0,2,6,6000,0,0.07,2,4,12322
45000.0,3,1.0,4,2,10000,0,0.22,1,10,24095
130000.0,2,13.0,2,1,7500,0,0.06,1,6,27150
69996.0,3,8.0,2,2,13000,0,0.19,1,3,13696
46000.0,3,3.0,5,1,8000,0,0.17,1,2,8895
40000.0,2,1.0,2,2,13025,0,0.33,1,3,4407
46000.0,3,1.0,5,4,6200,1,0.13,1,4,7017
36000.0,3,7.0,5,3,1200,0,0.03,2,4,1477
43625.0,3,2.0,3,2,1500,0,0.03,1,10,28744
35000.0,3,0.0,3,2,4200,0,0.12,1,4,10972
60000.0,3,5.0,4,1,10000,0,0.17,1,8,24436
33000.0,3,2.0,1,1,7000,0,0.21,1,10,22221
10000.0,3,2.0,5,2,2000,1,0.2,1,2,1750
10400.0,1,4.441265060240964,3,3,4750,1,0.46,2,7,17730
44000.0,3,9.0,4,3,10000,0,0.23,2,4,10850
54000.0,2,10.0,4,1,8500,1,0.16,1,3,17420
76000.0,2,9.0,2,3,12000,1,0.16,1,5,25505
48000.0,3,0.0,2,2,2400,0,0.05,1,3,2145
30000.0,3,0.0,4,4,10000,1,0.33,1,3,10482
60000.0,3,7.0,4,2,12000,0,0.2,1,3,12550
38000.0,2,9.0,4,1,5400,0,0.14,1,2,3631
103000.0,2,7.0,2,3,17000,0,0.17,1,4,14276
30000.0,3,0.0,1,2,3000,0,0.1,1,8,28578
30000.0,3,2.0,2,1,5500,0,0.18,1,4,5827
30000.0,3,3.0,5,3,3000,0,0.1,1,3,2546
106000.0,2,15.0,4,1,4025,0,0.04,1,14,31405
34000.0,3,0.0,4,5,8000,1,0.24,1,17,30437
95000.0,3,8.0,3,4,17200,0,0.18,1,3,1117
74000.0,2,1.0,2,1,10000,0,0.14,1,3,11378
110000.0,3,4.0,4,5,24000,0,0.22,2,8,18136
27000.0,3,2.0,4,2,9750,1,0.36,1,6,23752
72000.0,2,9.0,5,1,5050,0,0.07,1,16,30815
72000.0,2,2.0,2,2,2600,0,0.04,1,7,24268
41000.0,3,1.0,5,3,12500,0,0.3,1,4,13456
48000.0,1,6.0,2,2,5000,0,0.1,1,3,16940
42000.0,3,2.0,4,1,3000,0,0.07,1,3,12821
41600.0,3,2.0,4,2,11200,0,0.27,1,3,11971
75000.0,2,3.0,2,2,12000,0,0.16,1,10,24575
58000.0,2,6.0,5,3,5200,0,0.09,1,11,30392
89000.0,2,3.0,2,1,5000,0,0.06,1,15,31185
40900.0,1,5.0,4,2,12200,0,0.3,1,4,4484
25200.0,3,0.0,4,3,6000,1,0.24,2,4,6186
37000.0,2,2.0,5,1,13000,0,0.35,1,4,3513
25000.0,1,2.0,3,3,10750,0,0.43,2,16,31524
70000.0,2,1.0,5,3,25000,1,0.36,1,3,11826
78408.0,2,10.0,1,2,15000,0,0.19,1,8,24830
45600.0,3,2.0,4,2,6500,0,0.14,1,4,7339
180000.0,2,17.0,5,1,13000,0,0.07,1,7,17973
85000.0,2,8.0,5,3,5000,0,0.06,2,2,12848
64500.0,3,0.0,2,2,5000,0,0.08,1,20,32411
66300.0,2,5.0,5,1,6075,0,0.09,1,10,23733
75000.0,2,17.0,4,3,12000,0,0.16,2,8,24574
20000.0,3,2.0,4,1,4800,0,0.24,1,8,20329
34500.0,3,4.0,4,2,12000,1,0.35,1,2,12266
87500.0,2,3.0,1,4,7500,0,0.09,2,2,13069
200000.0,3,1.0,4,2,24250,0,0.12,1,5,17906
130000.0,2,15.0,4,3,1600,0,0.01,2,6,27139
72000.0,3,3.0,3,1,10000,0,0.14,1,2,11642
120000.0,3,9.0,5,2,25000,0,0.21,1,8,18034
77000.0,2,7.0,2,1,10000,0,0.13,1,4,11884
88000.0,3,4.417335473515249,1,5,10000,1,0.11,2,3,4577
70000.0,3,4.0,4,1,12000,0,0.17,1,2,12752
58000.0,3,0.0,4,2,20000,1,0.34,1,4,16126
44400.0,3,0.0,1,2,1500,0,0.03,1,4,16596
80000.0,2,14.0,4,1,10000,0,0.13,1,15,31004
65000.0,2,6.0,2,3,23325,0,0.36,2,14,30612
50000.0,3,5.0,4,3,8000,0,0.16,1,10,22960
71500.0,3,2.0,2,3,6400,0,0.09,2,2,7613
225000.0,2,9.0,2,1,9600,0,0.04,1,2,69
60000.0,2,4.0,2,3,12000,0,0.2,2,17,32047
36500.0,3,2.0,1,1,5500,0,0.15,1,2,5849
28800.0,2,6.0,4,2,5000,0,0.17,1,4,16449
80000.0,2,6.0,2,1,9000,0,0.11,1,4,12191
71000.0,2,7.0,2,3,8000,0,0.11,2,10,24167
58000.0,3,5.0,4,3,14000,0,0.24,2,3,13956
35000.0,3,3.0,3,2,6000,0,0.17,1,6,21458
74004.0,1,0.0,4,1,3000,0,0.04,1,4,11392
76000.0,3,3.0,5,2,12000,0,0.16,1,10,25401
225000.0,2,6.0,1,2,15000,0,0.06,1,12,31912
45000.0,3,3.0,3,2,3000,0,0.07,1,4,2641
80000.0,3,1.0,1,1,7000,0,0.09,1,2,7183
57000.0,3,0.0,4,2,6800,0,0.12,1,8,22089
42000.0,1,2.0,4,3,2000,0,0.05,2,13,29783
25000.0,2,10.0,3,1,6400,0,0.26,1,8,18573
46200.0,3,1.0,5,6,2700,1,0.06,1,2,13392
49920.0,3,0.0,4,3,7200,0,0.14,2,3,8062
27600.0,3,2.0,5,2,16300,1,0.59,1,4,1208
49600.0,3,2.0,1,4,8400,1,0.17,2,5,27968
86875.0,2,5.0,1,2,8000,0,0.09,1,10,25462
56000.0,1,8.0,2,2,2000,0,0.04,1,2,8187
74600.0,3,2.0,4,3,1500,0,0.02,1,13,29306
43000.0,2,4.0,4,1,13800,0,0.32,1,6,20676
54316.0,3,10.0,4,2,10000,0,0.18,1,2,11268
79992.0,3,0.0,5,2,7500,0,0.09,1,4,8415
65000.0,3,2.0,5,1,10000,0,0.15,1,14,30894
24000.0,3,4.0,2,3,12250,1,0.51,2,4,13236
56000.0,3,5.0,1,2,12000,0,0.21,1,4,2776
72060.0,2,7.0,2,2,5500,0,0.08,1,3,11242
117000.0,3,4.0,4,2,10625,0,0.09,1,13,29593
44000.0,2,7.0,3,2,10000,0,0.23,1,3,5144
54000.0,3,5.0,3,2,5000,0,0.09,1,4,5417
45000.0,3,1.0,4,2,10000,0,0.22,1,5,27824
40000.0,2,6.0,5,3,5000,0,0.13,2,2,4146
51000.0,3,13.0,1,4,7500,0,0.15,2,7,22570
70000.0,3,5.0,2,2,15000,0,0.21,1,2,15452
33600.0,3,3.0,2,2,10000,0,0.3,1,3,10558
48000.0,3,7.0,4,1,8250,0,0.17,1,6,23323
225000.0,2,4.0,5,3,3000,0,0.01,2,7,28751
50000.0,3,3.0,3,4,4000,0,0.08,2,4,16029
59000.0,2,3.0,2,3,6800,1,0.12,1,2,17524
84000.0,3,7.0,3,2,20000,0,0.24,1,4,775
106000.0,2,7.0,2,1,10000,0,0.09,1,3,16713
33996.0,1,4.713608562691132,4,2,5100,0,0.15,1,4,2703
22668.0,3,4.713608562691132,1,2,3000,0,0.13,1,5,19256
25000.0,1,8.0,1,3,10625,0,0.42,2,12,29233
60000.0,3,0.0,4,2,11000,0,0.18,1,7,19757
65000.0,2,0.0,2,1,14000,0,0.22,1,3,9932
97000.0,2,4.0,3,3,8275,1,0.09,2,5,26519
33000.0,2,4.0,1,3,12500,0,0.38,2,4,16933
44000.0,3,5.0,2,3,8000,1,0.18,2,2,8946
30000.0,2,7.0,2,1,12000,0,0.4,1,4,2116
65004.0,3,0.0,1,3,3000,0,0.05,2,3,2874
75000.0,3,2.0,1,3,7200,0,0.1,1,4,8110
84554.0,2,3.0,5,1,3600,0,0.04,1,2,12689
75000.0,3,4.0,2,2,14000,0,0.19,1,4,14043
136000.0,2,0.0,1,3,4800,0,0.04,1,15,31594
30000.0,2,6.0,2,4,6600,0,0.22,1,4,16450
68000.0,3,10.0,5,1,16500,0,0.24,1,7,18565
120000.0,2,11.0,3,1,7000,0,0.06,1,7,28531
56048.0,3,4.0,3,1,4800,0,0.09,1,6,20401
100000.0,2,4.0,2,1,4500,0,0.04,1,5,26260
87000.0,2,4.0,4,2,13000,0,0.15,1,3,13044
18000.0,3,1.0,4,6,5600,1,0.31,1,4,5915
37290.0,2,7.0,3,1,5500,0,0.15,1,5,19871
50004.0,2,10.0,2,1,5000,0,0.1,1,2,6912
56000.0,3,3.0,2,4,5875,0,0.1,1,2,6087
32000.0,3,2.0,5,2,8000,0,0.25,1,3,8688
41000.0,3,9.0,4,2,5000,0,0.12,1,2,4949
62900.0,2,9.0,4,4,8825,1,0.12,2,3,12297
37440.0,3,2.0,4,2,8000,0,0.21,1,7,27927
42000.0,2,16.0,5,1,10375,0,0.25,1,7,20533
50000.0,3,0.0,5,1,10000,0,0.2,1,2,11133
54000.0,3,2.0,4,4,12000,1,0.22,1,7,25177
69900.0,2,6.0,1,1,12000,0,0.17,1,10,23934
25200.0,3,2.0,1,1,1800,0,0.07,1,10,18787
54000.0,2,7.0,5,1,1400,0,0.03,1,4,7585
66000.0,2,5.05688943263496,2,1,6000,0,0.09,1,3,10216
54400.0,3,3.0,4,3,5000,1,0.08,2,14,29921
136000.0,2,0.0,2,4,15000,0,0.11,2,9,27264
35496.0,3,6.0,1,4,10200,0,0.29,2,3,3557
53000.0,2,3.0,3,1,7000,0,0.13,1,23,32255
71000.0,3,8.0,1,2,8000,0,0.11,1,8,27996
57564.0,2,6.0,4,2,21000,0,0.36,1,3,8387
84400.0,1,2.0,1,1,12000,0,0.14,1,3,12683
70000.0,2,11.0,2,1,2000,0,0.03,1,7,24108
140000.0,2,21.0,3,1,8000,0,0.06,1,11,31605
40000.0,3,4.0,1,2,4000,0,0.1,1,7,20076
36000.0,3,4.0,4,4,6500,1,0.18,2,4,16817
75000.0,2,4.0,1,4,7200,0,0.1,2,6,24631
30000.0,3,4.0,4,4,9325,1,0.31,1,7,23607
129000.0,2,6.0,2,2,9000,1,0.07,1,18,32369
55200.0,1,4.0,2,2,4000,0,0.07,1,10,22409
120000.0,2,3.0,5,1,8000,0,0.07,1,6,26805
45760.0,3,8.0,5,3,11500,0,0.25,1,4,12111
70000.0,3,1.0,4,2,10000,0,0.14,1,4,11610
144500.0,3,5.0,5,3,18000,0,0.12,1,3,1068
26000.0,3,8.0,4,1,6250,0,0.24,1,4,7051
120000.0,2,8.0,4,1,10000,0,0.08,1,2,15018
65000.0,2,2.0,1,1,2500,0,0.04,1,7,23553
52000.0,3,0.0,4,2,5100,0,0.1,1,7,27808
66000.0,2,7.0,3,2,10000,0,0.15,1,4,10251
15000.0,3,0.0,3,1,4750,1,0.32,1,3,4335
35004.0,3,3.0,3,2,18250,1,0.52,1,4,945
45000.0,2,3.0,2,2,1275,0,0.03,1,4,5499
85000.0,2,19.0,2,4,8500,0,0.1,2,8,25400
43000.0,2,7.0,5,2,7200,0,0.17,1,3,4977
39000.0,3,1.0,4,5,16050,1,0.41,2,3,1212
66000.0,2,5.0,5,2,13000,0,0.2,1,2,10274
77182.0,3,6.0,2,3,6800,0,0.09,1,3,7508
21000.0,3,0.0,5,2,4500,0,0.21,1,4,4183
90000.0,2,6.0,2,1,10000,0,0.11,1,3,13336
89000.0,2,6.0,1,3,16000,0,0.18,1,2,17522
25000.0,1,1.0,4,3,2400,0,0.1,2,2,1141
31000.0,3,7.0,4,2,7000,1,0.23,1,3,7780
61200.0,3,3.0,4,4,7000,1,0.1,2,8,21921
110000.0,2,7.0,1,1,16000,0,0.15,1,12,31427
80040.0,2,6.0,3,1,10000,1,0.12,1,2,13488
65000.0,1,3.0,1,1,8700,0,0.13,1,3,10047
60000.0,3,3.0,2,2,10000,0,0.17,1,2,16285
50000.0,2,10.0,4,5,15000,0,0.3,1,3,6846
98700.0,2,12.0,2,2,6000,0,0.06,1,6,26103
120000.0,2,5.0,3,1,5400,0,0.04,1,17,31501
37400.0,2,3.0,1,4,10750,0,0.29,1,5,19874
60000.0,3,9.0,2,2,20000,1,0.33,1,3,667
77000.0,2,5.05688943263496,4,1,4500,0,0.06,1,12,30956
35364.0,3,0.0,2,1,10000,0,0.28,1,3,10595
144996.0,2,2.0,2,5,25000,0,0.17,2,2,15543
62000.0,2,9.0,2,2,2100,0,0.03,1,2,9459
75000.0,2,8.0,5,2,15000,0,0.2,1,3,11738
47000.0,3,1.0,2,3,6000,0,0.13,2,3,6547
36000.0,2,5.05688943263496,2,1,10000,0,0.28,1,3,3360
54000.0,3,2.0,1,5,12500,1,0.23,1,4,13529
25000.0,2,1.0,5,2,1000,0,0.04,1,6,18556
80000.0,3,6.0,1,1,18000,0,0.23,1,2,1040
24000.0,2,0.0,1,1,3000,0,0.13,1,4,935
45000.0,2,7.0,5,1,6800,0,0.15,1,9,20943
39000.0,3,6.0,2,2,5000,0,0.13,1,3,4897
57721.0,3,3.0,5,2,16500,0,0.29,1,6,18562
54500.0,3,7.0,2,1,2400,0,0.04,1,3,2151
145000.0,3,2.0,3,2,8800,0,0.06,1,7,23436
40000.0,3,5.0,5,3,13000,1,0.33,1,3,2271
70000.0,2,4.0,3,3,6000,0,0.09,2,4,16297
57400.0,2,0.0,2,1,10500,0,0.18,1,3,8369
115000.0,2,4.0,3,1,20000,0,0.17,1,4,16064
35000.0,3,4.713608562691132,4,2,14500,1,0.41,1,3,14334
150500.0,2,10.0,5,4,10000,1,0.07,1,3,15750
89000.0,2,14.0,1,1,4000,0,0.04,1,6,25533
125000.0,3,10.0,4,2,3000,0,0.02,1,4,2939
50000.0,2,4.0,4,1,10000,0,0.2,1,5,21552
65004.0,2,14.0,1,2,8000,0,0.12,1,9,23666
47000.0,2,8.0,2,2,8000,0,0.17,1,9,21199
78700.0,2,6.0,3,1,7000,1,0.09,1,3,16226
33000.0,3,3.0,5,4,6000,1,0.18,1,2,6410
36000.0,1,0.0,4,3,4900,0,0.14,1,10,25551
36000.0,3,8.0,2,4,13000,1,0.36,1,4,2255
46800.0,1,7.0,1,3,9000,0,0.19,2,4,5802
90000.0,2,2.0,3,2,4600,0,0.05,1,11,31207
34000.0,3,0.0,4,1,1000,0,0.03,1,4,1370
70000.0,3,9.0,4,3,3600,0,0.05,2,10,19891
50000.0,3,6.0,3,3,18000,1,0.36,1,16,29205
60000.0,1,9.0,4,1,16000,0,0.27,1,4,8992
18000.0,3,2.0,4,2,3000,1,0.17,1,8,19242
19500.0,2,0.0,2,2,15000,1,0.77,1,2,572
158000.0,3,2.0,4,5,25000,1,0.16,1,16,29082
27900.0,3,3.0,4,1,10625,1,0.38,1,5,19814
15600.0,1,1.0,1,1,5900,1,0.38,1,7,18033
50000.0,2,7.0,1,4,1000,0,0.02,1,3,6857
65000.0,2,15.0,5,1,7500,0,0.12,1,9,23586
45000.0,3,3.0,5,1,10000,0,0.22,1,2,10892
105600.0,2,4.0,3,2,8000,0,0.08,1,2,14410
130000.0,2,5.0,3,5,5000,0,0.04,2,8,27998
65000.0,3,3.0,2,2,9000,0,0.14,1,5,20757
100000.0,2,11.0,3,6,9000,0,0.09,2,6,26204
42500.0,3,1.0,3,3,8000,0,0.19,2,4,8853
54000.0,3,7.0,2,4,2500,0,0.05,2,2,2392
26004.0,3,8.0,5,1,7000,0,0.27,1,3,7674
42000.0,3,6.0,5,3,3000,0,0.07,2,7,25371
42000.0,3,5.0,5,3,2000,0,0.05,2,15,31430
65000.0,3,8.0,1,5,15000,1,0.23,2,4,15478
48000.0,2,7.0,5,4,16800,1,0.35,1,2,7659
37000.0,1,3.0,2,3,7200,0,0.19,1,4,12839
69996.0,3,7.0,5,3,5600,0,0.08,1,4,17511
138000.0,2,7.0,1,2,2700,0,0.02,1,4,16215
110000.0,2,8.0,4,1,10800,0,0.1,1,4,14566
80000.0,3,5.0,2,1,8000,0,0.1,1,3,9440
36000.0,3,4.441265060240964,4,3,5000,0,0.14,1,3,4858
71599.0,3,0.0,3,1,6000,0,0.08,1,14,31898
37500.0,3,1.0,4,3,10000,0,0.27,2,4,10665
39996.0,3,4.441265060240964,4,3,3600,0,0.09,2,19,32196
14000.0,3,2.0,1,2,4000,1,0.29,1,3,3675
75000.0,2,2.0,2,1,10000,0,0.13,1,3,11664
31200.0,2,3.0,1,2,3200,0,0.1,1,2,2274
76000.0,2,8.0,5,2,13500,0,0.18,1,3,11801
25000.0,1,5.0,1,3,10000,0,0.4,2,6,28882
39000.0,2,6.0,2,1,7000,1,0.18,1,3,17536
84000.0,2,8.0,4,1,8000,0,0.1,1,2,12652
140000.0,1,14.0,4,2,21500,0,0.15,1,11,31836
53826.0,2,10.0,4,3,8500,1,0.16,1,2,16608
102000.0,1,0.0,4,4,30000,0,0.29,2,2,14216
100000.0,3,1.0,2,3,12000,0,0.12,2,2,17160
72000.0,2,3.0,4,2,10000,0,0.14,1,7,24308
24000.0,3,4.0,4,3,4000,0,0.17,1,4,3734
70000.0,3,11.0,3,2,25000,1,0.36,1,7,17910
73000.0,3,2.0,1,1,7000,0,0.1,1,7,21916
65000.0,3,8.0,3,1,6200,0,0.1,1,2,7023
28000.0,3,5.0,5,3,12000,1,0.43,1,8,28851
33600.0,1,5.05688943263496,1,1,4000,0,0.12,1,4,13663
39600.0,3,3.0,2,4,7000,0,0.18,2,2,7798
71000.0,3,1.0,2,4,25000,1,0.35,2,4,216
75000.0,3,3.0,2,1,20000,0,0.27,1,3,727
180000.0,3,2.0,1,2,3000,0,0.02,1,2,2943
25000.0,3,6.0,3,1,2800,0,0.11,1,7,19215
65000.0,3,3.0,3,1,10000,0,0.15,1,3,11536
99200.0,2,7.0,5,1,23000,0,0.23,1,4,13966
51996.0,1,8.0,2,4,9600,0,0.18,1,10,27947
73000.0,2,10.0,2,1,10625,0,0.15,1,4,11285
55000.0,1,0.0,5,4,6700,0,0.12,2,7,22271
28800.0,3,3.0,2,3,6000,0,0.21,2,4,6223
54000.0,3,3.0,4,1,8000,0,0.15,1,4,9006
52000.0,2,7.0,3,2,5000,1,0.1,1,2,8503
50000.0,3,0.0,2,1,3000,0,0.06,1,2,2673
24000.0,3,0.0,5,3,3000,1,0.13,1,4,12600
32400.0,3,3.0,1,4,2400,0,0.07,2,3,2111
45000.0,3,1.0,3,1,6800,0,0.15,1,3,7480
66000.0,3,10.0,4,3,5000,0,0.08,2,10,21009
33000.0,3,6.0,1,1,9400,0,0.28,1,16,30643
89000.0,3,1.0,4,2,10000,0,0.11,1,5,28275
94000.0,3,3.0,3,4,5000,0,0.05,2,16,29936
70000.0,3,2.0,2,1,10000,0,0.14,1,17,32061
44000.0,3,2.0,1,2,4000,0,0.09,1,9,24462
52000.0,3,2.0,4,2,3000,0,0.06,1,6,19429
100000.0,3,1.0,4,2,15000,0,0.15,1,9,18843
35000.0,3,5.0,4,1,4000,1,0.11,1,16,29657
66766.0,2,5.05688943263496,4,1,9000,0,0.13,1,2,10320
115200.0,3,0.0,4,2,24250,0,0.21,1,2,399
64000.0,2,10.0,4,1,5000,0,0.08,1,2,9753
40000.0,3,8.0,4,2,12000,0,0.3,1,9,25047
54000.0,2,5.0,4,2,7000,0,0.13,1,4,7568
60000.0,3,6.0,3,2,5600,0,0.09,1,4,5990
43200.0,3,4.713608562691132,4,2,1000,0,0.02,1,9,18654
85000.0,2,8.0,4,2,25000,0,0.29,1,3,12825
30000.0,3,4.0,4,2,3000,1,0.1,1,4,2558
38400.0,2,9.0,4,1,2500,0,0.07,1,17,29642
82000.0,2,0.0,1,3,15000,0,0.18,2,8,25136
84000.0,3,4.0,4,2,5000,0,0.06,1,16,29927
34000.0,2,0.0,1,3,3000,0,0.09,1,9,19392
57600.0,2,9.0,2,4,12000,0,0.21,2,7,22616
68000.0,2,1.0,3,1,9200,0,0.14,1,11,30715
63552.0,3,4.713608562691132,4,2,6000,0,0.09,1,7,21719
55000.0,3,8.0,4,2,16800,1,0.31,1,4,1168
63996.0,2,6.0,5,1,4000,0,0.06,1,4,9720
66300.0,2,6.0,4,2,14000,1,0.18,1,3,13230
57996.0,3,5.0,5,1,8000,0,0.14,1,2,9049
71004.0,3,9.0,3,4,20000,0,0.28,1,2,711
35000.0,3,1.0,3,1,10625,0,0.3,1,6,28821
47000.0,2,7.0,4,2,15000,0,0.32,1,2,5856
48000.0,2,17.0,1,1,10000,0,0.21,1,14,30029
65100.0,3,3.0,2,5,6000,0,0.09,1,4,6821
57500.0,3,2.0,5,2,2000,0,0.03,1,5,18909
43000.0,2,7.0,1,1,15600,0,0.36,1,4,4958
59000.0,3,5.0,1,3,14000,1,0.24,1,14,31339
75000.0,2,8.0,1,2,15600,0,0.21,1,5,24609
122000.0,2,1.0,5,1,8000,0,0.07,1,6,26980
50000.0,3,5.0,4,1,8800,0,0.18,1,9,20836
65000.0,3,3.0,4,1,20000,1,0.31,1,10,18248
75000.0,2,7.0,1,1,10000,0,0.13,1,2,11541
43800.0,1,13.0,4,1,4800,0,0.11,1,7,20733
40800.0,2,7.0,4,4,7200,0,0.18,2,11,29738
60000.0,1,6.0,2,1,14000,0,0.23,1,2,9059
55000.0,2,2.0,4,2,20000,0,0.36,1,2,7811
38000.0,2,4.0,4,1,1950,0,0.05,1,3,3710
42000.0,3,6.0,4,4,25000,1,0.6,2,2,118
66500.0,2,1.0,3,1,9200,0,0.14,1,7,23745
55000.0,2,4.0,1,1,20000,0,0.36,1,6,28167
24000.0,1,0.0,4,1,3000,0,0.13,1,11,31566
92000.0,2,1.0,2,2,5000,0,0.05,1,8,25779
35000.0,3,0.0,5,1,13750,1,0.39,1,4,13801
84000.0,2,10.0,3,2,4925,0,0.06,1,3,12679
48000.0,1,4.0,1,2,7000,0,0.15,1,4,6080
38600.0,1,9.0,1,3,1600,0,0.04,2,7,20040
18000.0,3,0.0,4,1,3600,1,0.2,1,3,3276
40000.0,3,2.0,4,2,9000,0,0.23,1,5,23497
74000.0,3,0.0,5,4,5000,1,0.07,1,8,21051
32652.0,2,0.0,3,4,6000,1,0.18,1,4,3852
75000.0,2,4.0,5,1,4200,0,0.06,1,4,11510
46500.0,1,2.0,5,4,6000,0,0.13,2,2,5780
74337.0,3,8.0,3,2,16000,0,0.22,1,3,1317
140000.0,2,10.0,4,2,22000,0,0.16,1,3,15505
32000.0,2,3.0,4,2,4500,1,0.14,1,8,19946
55800.0,2,1.0,3,2,4000,0,0.07,1,2,8126
35400.0,3,2.0,4,1,2000,0,0.06,1,2,14486
69000.0,3,15.0,5,4,4000,1,0.06,1,13,31837
95000.0,2,6.0,4,1,12000,0,0.13,1,5,25939
54000.0,3,2.0,4,1,3000,0,0.06,1,4,2810
60000.0,3,2.0,2,1,8000,0,0.13,1,3,9081
54000.0,3,2.0,4,4,7000,1,0.13,2,2,16625
31000.0,2,5.0,5,2,7200,0,0.23,1,16,31938
75000.0,2,4.0,4,3,12000,0,0.16,1,4,11481
73000.0,3,2.0,5,4,6000,1,0.08,1,4,6927
96000.0,2,7.0,3,3,6000,0,0.06,1,3,17172
24000.0,3,1.0,1,2,8000,1,0.33,1,9,22755
46809.0,3,4.0,5,2,5000,0,0.11,1,4,5042
